"[1, 2, 1, 1, 2, 1, 1, 0, 0]","(0.3150352058823507, 510)"
"[1, 2, 2, 1, 2, 1, 1, 0, 0]","(0.3909807692307693, 104)"
"[0, 2, 2, 1, 2, 1, 1, 0, 0]","(0.7809709090909119, 275)"
"[0, 2, 2, 1, 2, 1, 2, 0, 0]","(1.0, 294)"
"[2, 1, 1, 1, 1, 1, 1, 0, 2]","(0.43694745652173883, 437)"
"[2, 1, 0, 1, 1, 1, 1, 0, 2]","(0.5850559842519685, 127)"
"[2, 1, 0, 1, 2, 1, 1, 0, 2]","(1.0, 156)"
"[2, 1, 0, 2, 1, 1, 0, 2, 1]","(0.16711981132075476, 106)"
"[2, 1, 0, 2, 1, 0, 0, 2, 1]","(0.19237499999999993, 72)"
"[2, 1, 0, 2, 2, 0, 0, 2, 1]","(0.34714285714285703, 98)"
"[2, 0, 0, 2, 2, 0, 0, 2, 1]","(0.8999999999999869, 801)"
"[2, 0, 0, 2, 2, 0, 0, 2, 2]","(1.0, 1491)"
"[2, 0, 1, 1, 2, 1, 1, 1, 1]","(0.6006056682027532, 2387)"
"[2, 0, 1, 0, 2, 1, 1, 1, 1]","(0.7280260209424096, 191)"
"[2, 0, 1, 0, 2, 1, 1, 2, 1]","(0.5423943396226412, 106)"
"[2, 0, 1, 0, 2, 1, 1, 2, 0]","(0.44514159292035355, 113)"
"[2, 0, 1, 0, 2, 1, 2, 2, 0]","(0.5038732394366205, 213)"
"[2, 0, 1, 0, 2, 0, 2, 2, 0]","(0.9000000000000031, 190)"
"[2, 1, 1, 0, 1, 1, 2, 1, 0]","(0.6333804538763712, 2038)"
"[2, 1, 1, 0, 2, 1, 2, 1, 0]","(0.39017368421052534, 171)"
"[2, 2, 1, 0, 2, 0, 2, 0, 0]","(0.900000000000003, 180)"
"[2, 2, 2, 0, 2, 0, 2, 0, 0]","(1.0, 180)"
"[2, 2, 1, 0, 1, 1, 1, 1, 1]","(0.43692712237762305, 429)"
"[2, 2, 1, 0, 0, 1, 1, 1, 1]","(0.7397855050504948, 891)"
"[2, 2, 1, 0, 0, 1, 1, 2, 1]","(0.17311640624999988, 192)"
"[2, 2, 1, 0, 0, 1, 1, 2, 0]","(0.5962868852459013, 61)"
"[2, 2, 1, 0, 0, 1, 2, 2, 0]","(0.029288135593220348, 2655)"
"[2, 2, 1, 0, 0, 0, 2, 2, 0]","(0.0, 2540)"
"[1, 0, 0, 1, 2, 1, 1, 1, 2]","(0.4851944055944055, 143)"
"[1, 0, 0, 2, 2, 1, 1, 1, 2]","(0.3893328947368418, 76)"
"[1, 0, 0, 2, 2, 1, 1, 0, 2]","(0.6328235294117643, 51)"
"[1, 0, 0, 2, 2, 1, 2, 0, 2]","(0.3106849315068493, 73)"
"[1, 0, 0, 2, 2, 0, 2, 0, 2]","(0.9000000000000026, 153)"
"[2, 0, 0, 2, 2, 0, 2, 0, 2]","(1.0, 153)"
"[1, 1, 0, 0, 2, 2, 2, 1, 1]","(0.3685237012987003, 154)"
"[2, 0, 1, 1, 0, 2, 1, 1, 1]","(0.28350515220355366, 2201)"
"[2, 0, 1, 2, 0, 2, 1, 1, 1]","(0.13901275862068954, 145)"
"[2, 0, 1, 2, 0, 2, 1, 1, 0]","(0.5592656249999997, 64)"
"[0, 1, 2, 1, 1, 1, 2, 2, 0]","(0.3196607142857141, 84)"
"[0, 1, 2, 1, 0, 1, 2, 2, 0]","(0.0, 1703)"
"[2, 1, 1, 1, 1, 1, 1, 0, 1]","(0.4588378489113987, 2618)"
"[2, 1, 1, 1, 0, 1, 1, 0, 2]","(0.3048695431255366, 1171)"
"[2, 1, 2, 1, 0, 1, 1, 0, 2]","(0.34304427480916044, 131)"
"[2, 1, 2, 1, 0, 1, 0, 0, 2]","(0.8277049180327861, 61)"
"[2, 1, 2, 1, 0, 2, 0, 0, 2]","(1.0, 59)"
"[0, 2, 0, 2, 1, 1, 1, 1, 1]","(0.41448857142857165, 140)"
"[0, 2, 0, 2, 1, 1, 1, 2, 1]","(0.37242947368421037, 95)"
"[0, 2, 0, 2, 1, 0, 1, 2, 1]","(0.6993281249999994, 64)"
"[0, 2, 0, 2, 2, 0, 1, 2, 1]","(1.0, 91)"
"[0, 1, 1, 2, 1, 2, 1, 1, 1]","(0.34338382258064537, 465)"
"[0, 0, 1, 2, 1, 2, 1, 1, 1]","(0.42021510638297854, 141)"
"[0, 0, 1, 2, 2, 2, 1, 1, 1]","(1.0, 327)"
"[1, 0, 2, 1, 0, 1, 2, 2, 1]","(0.4156823394495417, 218)"
"[1, 0, 2, 0, 0, 1, 2, 2, 1]","(0.6985434782608688, 69)"
"[1, 0, 2, 0, 0, 1, 2, 2, 2]","(1.0, 72)"
"[0, 2, 1, 1, 1, 2, 1, 1, 1]","(0.27948820927601775, 442)"
"[0, 2, 0, 1, 1, 2, 1, 1, 1]","(0.3932737748344376, 151)"
"[0, 2, 0, 2, 1, 2, 1, 1, 1]","(0.44735823529411756, 85)"
"[0, 2, 0, 2, 1, 2, 2, 0, 1]","(0.4914843750000011, 192)"
"[0, 2, 0, 2, 0, 2, 2, 0, 1]","(0.4499999999999987, 380)"
"[1, 1, 2, 1, 2, 1, 1, 1, 0]","(0.4039432515090484, 994)"
"[0, 1, 2, 1, 2, 1, 1, 1, 0]","(0.6524977215189882, 158)"
"[0, 1, 2, 1, 2, 2, 1, 1, 0]","(0.7379828089887551, 890)"
"[0, 1, 2, 1, 2, 2, 1, 0, 0]","(0.7833103448275857, 87)"
"[0, 2, 2, 1, 2, 2, 1, 0, 0]","(0.34957894736842093, 95)"
"[0, 2, 2, 0, 2, 2, 1, 0, 0]","(0.9000000000000027, 159)"
"[0, 0, 1, 2, 1, 1, 1, 2, 1]","(0.31036787234042584, 141)"
"[0, 0, 2, 2, 1, 1, 1, 2, 1]","(0.4807069306930696, 101)"
"[0, 0, 2, 2, 1, 1, 0, 2, 1]","(0.6130227272727267, 66)"
"[0, 0, 2, 2, 1, 2, 0, 2, 1]","(0.8100000000000012, 86)"
"[0, 0, 2, 2, 0, 2, 0, 2, 1]","(0.9000000000000029, 176)"
"[0, 1, 1, 2, 2, 1, 1, 1, 0]","(0.6973398113207557, 159)"
"[0, 1, 1, 2, 2, 1, 2, 1, 0]","(0.7326560655737606, 915)"
"[0, 1, 1, 2, 2, 0, 2, 1, 0]","(0.7738235294117677, 255)"
"[0, 1, 2, 2, 2, 0, 2, 1, 0]","(1.0, 256)"
"[1, 2, 1, 0, 1, 1, 1, 2, 1]","(0.3800242230215831, 417)"
"[1, 2, 0, 0, 1, 1, 1, 2, 1]","(0.5415910714285711, 126)"
"[1, 2, 0, 0, 1, 1, 1, 2, 2]","(0.5485909090909095, 77)"
"[1, 2, 0, 0, 0, 1, 1, 2, 2]","(0.3926086956521737, 69)"
"[1, 2, 0, 0, 0, 2, 1, 2, 2]","(0.30599999999999977, 90)"
"[0, 2, 0, 0, 0, 2, 1, 2, 2]","(0.9000000000000026, 156)"
"[0, 2, 0, 0, 0, 2, 2, 2, 2]","(1.0, 578)"
"[1, 1, 2, 2, 0, 1, 0, 1, 1]","(0.3509140909090912, 187)"
"[2, 1, 2, 2, 0, 1, 0, 1, 1]","(0.3390723543668161, 66846)"
"[2, 0, 2, 2, 0, 1, 0, 1, 1]","(0.34587833054269346, 62715)"
"[2, 0, 2, 2, 0, 1, 0, 2, 1]","(0.40499999999983155, 59442)"
"[2, 0, 2, 2, 0, 1, 0, 2, 0]","(0.4500000000003037, 37076)"
"[1, 0, 1, 1, 2, 1, 0, 2, 1]","(0.32588979232054366, 47453)"
"[1, 0, 2, 1, 2, 1, 0, 2, 1]","(0.3235407216494832, 873)"
"[0, 0, 2, 1, 2, 1, 0, 2, 1]","(0.351371090047398, 1055)"
"[0, 0, 2, 1, 2, 2, 0, 2, 1]","(0.30025862068965514, 116)"
"[0, 0, 2, 1, 2, 2, 0, 2, 0]","(0.9000000000000035, 217)"
"[1, 1, 2, 1, 1, 0, 1, 1, 2]","(0.3463834726477013, 457)"
"[1, 0, 2, 1, 2, 0, 1, 1, 2]","(0.764218665977235, 967)"
"[1, 0, 2, 1, 2, 0, 1, 0, 2]","(0.8682212389380545, 113)"
"[1, 0, 2, 2, 2, 0, 1, 0, 2]","(0.8100000000000012, 90)"
"[1, 2, 0, 1, 1, 1, 1, 1, 2]","(0.3464207999999987, 440)"
"[0, 2, 0, 1, 1, 1, 1, 1, 2]","(0.41245623134328413, 134)"
"[0, 2, 0, 1, 1, 1, 1, 2, 2]","(0.5767983870967737, 62)"
"[0, 2, 0, 1, 1, 1, 0, 2, 2]","(0.4654799999999999, 50)"
"[0, 2, 0, 1, 2, 1, 0, 2, 2]","(1.0, 322)"
"[0, 1, 0, 2, 1, 1, 1, 1, 2]","(0.2922856930693075, 202)"
"[0, 1, 0, 2, 1, 1, 2, 1, 2]","(0.21222000000000002, 90)"
"[2, 1, 0, 1, 1, 0, 1, 2, 2]","(0.5888076923076924, 91)"
"[2, 1, 0, 0, 1, 0, 1, 2, 2]","(0.7214999999999995, 66)"
"[2, 1, 0, 0, 1, 0, 2, 2, 2]","(1.0, 61)"
"[1, 0, 2, 2, 1, 1, 1, 0, 1]","(0.43165636363636367, 132)"
"[1, 0, 2, 2, 1, 1, 1, 0, 2]","(0.3175590361445782, 83)"
"[2, 2, 0, 1, 1, 2, 1, 1, 0]","(0.25541035714285726, 140)"
"[2, 2, 0, 1, 1, 2, 0, 1, 0]","(0.16199999999999998, 108)"
"[2, 2, 0, 2, 1, 2, 0, 1, 0]","(0.0, 90)"
"[2, 2, 0, 2, 1, 2, 0, 0, 0]","(0.0, 107)"
"[1, 2, 2, 2, 1, 1, 1, 0, 0]","(0.30959999999999976, 81)"
"[0, 2, 2, 2, 1, 1, 1, 0, 0]","(0.23615492957746478, 71)"
"[0, 2, 2, 2, 1, 1, 2, 0, 0]","(0.2955405405405405, 74)"
"[0, 2, 2, 2, 1, 0, 2, 0, 0]","(0.9000000000000026, 158)"
"[0, 2, 2, 2, 2, 0, 2, 0, 0]","(1.0, 593)"
"[2, 1, 1, 1, 0, 2, 1, 0, 1]","(0.28911214285714226, 252)"
"[2, 1, 1, 1, 0, 2, 1, 0, 2]","(0.17255454545454538, 165)"
"[2, 1, 0, 1, 0, 2, 1, 0, 2]","(0.09284433962264148, 106)"
"[2, 1, 0, 1, 0, 2, 2, 0, 2]","(0.03217105263157899, 2052)"
"[2, 1, 0, 0, 0, 2, 2, 0, 2]","(0.44999999999999296, 895)"
"[1, 1, 1, 2, 1, 1, 2, 1, 0]","(0.5327994537931068, 1450)"
"[1, 1, 0, 2, 1, 1, 2, 1, 0]","(0.5680848387096787, 186)"
"[1, 2, 0, 2, 1, 1, 2, 1, 0]","(0.32299887640449415, 89)"
"[1, 2, 0, 2, 0, 2, 2, 1, 0]","(0.35437500000000005, 112)"
"[1, 2, 0, 2, 0, 2, 2, 0, 0]","(0.9000000000000029, 175)"
"[2, 2, 0, 2, 0, 2, 2, 0, 0]","(1.0, 655)"
"[1, 1, 1, 0, 2, 1, 2, 1, 1]","(0.6026665945494835, 2697)"
"[1, 1, 1, 0, 2, 0, 2, 1, 1]","(0.7630078260869593, 207)"
"[2, 1, 1, 0, 2, 0, 2, 1, 1]","(0.6800029411764716, 102)"
"[2, 0, 1, 0, 2, 0, 2, 1, 1]","(0.8493333333333326, 54)"
"[2, 0, 1, 0, 2, 0, 2, 2, 1]","(0.8100000000000007, 72)"
"[2, 2, 2, 0, 0, 1, 1, 1, 1]","(1.0, 2508)"
"[1, 1, 1, 1, 2, 0, 1, 0, 2]","(0.7356579230769251, 195)"
"[1, 1, 1, 1, 2, 0, 2, 0, 2]","(0.7283692622950831, 122)"
"[1, 0, 1, 1, 2, 0, 2, 0, 2]","(0.8465624999999992, 64)"
"[0, 1, 1, 2, 2, 0, 2, 1, 1]","(0.28824713114754086, 122)"
"[0, 2, 1, 2, 2, 0, 2, 1, 0]","(0.3932038834951457, 103)"
"[0, 2, 1, 2, 2, 0, 2, 0, 0]","(0.9000000000000034, 210)"
"[1, 0, 2, 2, 2, 1, 1, 1, 0]","(0.6091283505154641, 97)"
"[1, 0, 2, 2, 2, 1, 1, 0, 0]","(0.7286493506493499, 77)"
"[2, 0, 2, 2, 2, 1, 1, 0, 0]","(0.37384615384615383, 104)"
"[0, 0, 2, 0, 2, 1, 1, 1, 2]","(0.7629428571428565, 70)"
"[0, 0, 2, 0, 2, 1, 1, 2, 2]","(0.36089108910891077, 101)"
"[2, 1, 1, 1, 1, 2, 1, 0, 1]","(0.33100244999999884, 460)"
"[2, 1, 1, 1, 0, 2, 2, 0, 1]","(0.21714699248120303, 133)"
"[2, 1, 0, 1, 0, 2, 2, 0, 1]","(0.6017238805970143, 67)"
"[2, 0, 0, 1, 0, 2, 2, 0, 2]","(0.0, 2046)"
"[2, 1, 0, 0, 2, 2, 2, 1, 0]","(0.4050000000000009, 377)"
"[2, 0, 0, 0, 2, 2, 2, 1, 0]","(0.4499999999999961, 510)"
"[2, 1, 1, 0, 0, 1, 1, 1, 2]","(0.3073592647058822, 238)"
"[2, 1, 1, 0, 0, 2, 1, 1, 2]","(0.4052771052631577, 190)"
"[2, 1, 1, 0, 0, 2, 1, 0, 2]","(0.5292987804878044, 82)"
"[2, 2, 1, 0, 0, 2, 1, 0, 2]","(0.6221134020618564, 97)"
"[2, 2, 1, 0, 0, 2, 0, 0, 2]","(0.9000000000000028, 165)"
"[2, 2, 2, 0, 0, 2, 0, 0, 2]","(1.0, 165)"
"[1, 0, 1, 1, 1, 1, 2, 2, 1]","(0.3913445450261723, 955)"
"[1, 0, 1, 1, 1, 0, 2, 2, 1]","(0.6546644444444449, 162)"
"[2, 0, 1, 1, 1, 0, 2, 2, 1]","(0.6346173913043479, 69)"
"[2, 0, 1, 0, 1, 0, 2, 2, 1]","(0.6980869565217386, 46)"
"[2, 0, 1, 0, 1, 0, 2, 2, 2]","(1.0, 66)"
"[1, 0, 2, 1, 1, 0, 2, 2, 1]","(0.6921000000000009, 99)"
"[1, 0, 2, 0, 1, 0, 2, 2, 1]","(0.7391803278688518, 61)"
"[1, 0, 2, 0, 1, 0, 2, 2, 2]","(1.0, 67)"
"[2, 2, 1, 1, 1, 2, 0, 1, 0]","(0.3057999999999998, 81)"
"[2, 2, 1, 1, 0, 2, 0, 1, 0]","(0.49291463414634107, 82)"
"[2, 2, 2, 1, 0, 2, 0, 1, 0]","(1.0, 1106)"
"[0, 2, 1, 1, 2, 1, 1, 1, 0]","(0.6787042857142869, 189)"
"[0, 2, 1, 1, 2, 1, 2, 1, 0]","(0.720370093457945, 107)"
"[0, 2, 1, 1, 2, 0, 2, 1, 0]","(0.7439178082191774, 73)"
"[0, 2, 2, 1, 2, 0, 2, 1, 0]","(1.0, 87)"
"[1, 1, 1, 1, 2, 2, 0, 0, 1]","(0.6294428959276034, 221)"
"[1, 1, 1, 1, 2, 2, 0, 0, 2]","(0.703060714285715, 84)"
"[1, 0, 1, 1, 2, 2, 0, 0, 2]","(0.8999999999999991, 51)"
"[2, 0, 1, 1, 2, 2, 0, 0, 2]","(1.0, 54)"
"[0, 1, 1, 1, 1, 2, 1, 1, 2]","(0.36633596924829165, 439)"
"[0, 0, 1, 1, 1, 2, 1, 1, 2]","(0.4598125233644856, 107)"
"[0, 0, 1, 2, 1, 2, 1, 1, 2]","(0.4404648648648647, 74)"
"[0, 0, 1, 2, 1, 2, 0, 1, 2]","(0.7602923076923069, 65)"
"[0, 0, 1, 2, 1, 2, 0, 2, 2]","(0.43352112676056315, 71)"
"[1, 2, 1, 2, 1, 0, 0, 2, 1]","(0.4325290540540539, 74)"
"[0, 2, 1, 2, 1, 0, 0, 2, 1]","(0.6962399999999995, 50)"
"[0, 2, 2, 2, 1, 0, 0, 2, 1]","(0.5280662983425427, 181)"
"[0, 2, 2, 2, 1, 0, 0, 2, 0]","(0.9000000000000028, 166)"
"[1, 0, 1, 2, 2, 1, 1, 1, 1]","(0.5956090447284415, 1565)"
"[0, 0, 1, 2, 2, 1, 1, 1, 1]","(0.6388517454545477, 275)"
"[1, 2, 0, 1, 0, 2, 2, 1, 1]","(0.33325079268293145, 1640)"
"[1, 2, 0, 1, 0, 2, 2, 0, 1]","(0.41410650887573985, 169)"
"[1, 2, 0, 1, 0, 2, 2, 0, 2]","(0.40499999999966224, 71744)"
"[0, 2, 0, 1, 0, 2, 2, 0, 2]","(0.4500000000003102, 37651)"
"[1, 0, 1, 2, 1, 2, 1, 1, 1]","(0.3612774586466164, 399)"
"[1, 0, 1, 2, 1, 2, 1, 0, 1]","(0.3800037272727271, 110)"
"[1, 0, 1, 2, 1, 2, 1, 0, 2]","(0.43582835820895494, 67)"
"[1, 2, 1, 1, 1, 0, 2, 1, 0]","(0.3695608264462807, 121)"
"[1, 2, 1, 1, 2, 0, 2, 1, 0]","(0.50409, 90)"
"[1, 2, 1, 1, 2, 0, 2, 0, 0]","(0.6269638554216863, 83)"
"[2, 2, 1, 1, 2, 0, 2, 0, 0]","(0.3662608695652175, 115)"
"[2, 2, 0, 1, 2, 0, 2, 0, 0]","(0.0, 234)"
"[1, 1, 1, 2, 2, 1, 0, 0, 1]","(0.776675862944156, 591)"
"[2, 1, 1, 2, 2, 1, 0, 0, 1]","(0.3842287128712872, 101)"
"[2, 1, 1, 2, 2, 0, 0, 0, 1]","(0.6015681818181814, 88)"
"[2, 1, 2, 2, 2, 0, 0, 0, 1]","(0.316551724137931, 87)"
"[2, 1, 2, 2, 2, 0, 0, 0, 0]","(0.0, 317)"
"[1, 1, 1, 1, 0, 2, 0, 2, 1]","(0.2981976536312854, 179)"
"[1, 2, 1, 1, 0, 2, 0, 2, 1]","(0.04843691275167791, 149)"
"[1, 2, 0, 1, 0, 2, 0, 2, 1]","(0.0, 96)"
"[1, 1, 0, 2, 1, 1, 0, 1, 2]","(0.38779741258741285, 143)"
"[2, 1, 0, 2, 1, 1, 0, 1, 2]","(0.3599639999999998, 100)"
"[2, 1, 0, 2, 1, 1, 0, 0, 2]","(0.5221475409836064, 61)"
"[2, 1, 0, 2, 2, 1, 0, 0, 2]","(1.0, 58)"
"[1, 2, 1, 1, 0, 1, 2, 1, 1]","(0.2787444231958838, 2910)"
"[1, 2, 1, 1, 0, 0, 2, 1, 1]","(0.2939077810650869, 676)"
"[1, 2, 2, 1, 0, 0, 2, 1, 1]","(0.10247110552763813, 199)"
"[0, 2, 2, 1, 0, 0, 2, 1, 1]","(0.0803135593220339, 118)"
"[0, 2, 2, 1, 0, 0, 2, 1, 2]","(0.026858373922817605, 2669)"
"[0, 2, 2, 1, 0, 0, 2, 0, 2]","(0.449999999999992, 1103)"
"[0, 2, 2, 2, 0, 0, 2, 0, 2]","(0.5, 85827)"
"[1, 1, 0, 2, 1, 1, 1, 2, 0]","(0.31346999999999997, 141)"
"[2, 1, 0, 2, 1, 1, 1, 2, 0]","(0.27520481927710844, 83)"
"[2, 1, 0, 2, 1, 1, 0, 2, 0]","(0.14707894736842098, 114)"
"[2, 1, 0, 2, 1, 2, 0, 2, 0]","(0.3058163265306119, 98)"
"[2, 1, 0, 2, 0, 2, 0, 2, 0]","(0.0, 341)"
"[2, 1, 0, 1, 1, 1, 2, 1, 1]","(0.5709661922825456, 1529)"
"[2, 1, 0, 1, 0, 1, 2, 1, 1]","(0.6948989667896702, 271)"
"[2, 1, 0, 1, 0, 0, 2, 2, 1]","(0.6991735537190088, 121)"
"[2, 1, 0, 1, 0, 0, 2, 2, 2]","(1.0, 90)"
"[2, 1, 1, 1, 1, 1, 0, 2, 0]","(0.40908324626865705, 134)"
"[2, 1, 1, 2, 1, 1, 0, 2, 0]","(0.22915257352941182, 136)"
"[2, 0, 0, 2, 1, 2, 0, 2, 0]","(0.9000000000000026, 155)"
"[2, 0, 0, 2, 2, 2, 0, 2, 0]","(1.0, 1778)"
"[0, 2, 1, 2, 0, 0, 1, 2, 1]","(0.3967974683544302, 79)"
"[0, 2, 0, 2, 0, 0, 2, 2, 1]","(0.9000000000000029, 173)"
"[0, 1, 1, 2, 2, 2, 1, 0, 1]","(1.0, 149)"
"[1, 2, 1, 1, 1, 0, 2, 0, 1]","(0.5180393835616444, 146)"
"[1, 2, 1, 0, 2, 0, 2, 0, 1]","(0.8067272727272718, 66)"
"[2, 2, 1, 0, 2, 0, 2, 0, 1]","(0.810000000000001, 85)"
"[2, 2, 0, 0, 2, 0, 2, 0, 1]","(0.9000000000000031, 186)"
"[1, 1, 1, 1, 2, 2, 1, 1, 0]","(0.3766081473477377, 1527)"
"[1, 1, 1, 0, 2, 2, 1, 1, 0]","(0.34178599236641705, 1179)"
"[2, 1, 1, 0, 2, 2, 1, 1, 0]","(0.33528639705882296, 136)"
"[2, 0, 1, 0, 2, 2, 1, 1, 0]","(0.4427999999999996, 135)"
"[2, 0, 2, 0, 2, 2, 1, 1, 0]","(0.486346153846155, 234)"
"[2, 0, 2, 0, 2, 2, 1, 0, 0]","(0.9000000000000025, 151)"
"[1, 1, 1, 0, 2, 2, 0, 1, 1]","(0.30255909917356244, 1815)"
"[1, 2, 1, 0, 2, 2, 0, 1, 1]","(0.2469886363636363, 132)"
"[1, 2, 0, 0, 2, 2, 0, 1, 1]","(0.6713999999999996, 65)"
"[1, 2, 0, 0, 2, 2, 0, 1, 2]","(0.3816346153846154, 104)"
"[0, 2, 0, 0, 2, 2, 0, 1, 2]","(0.0, 182)"
"[2, 0, 2, 1, 0, 2, 1, 1, 1]","(0.09806340659340655, 455)"
"[2, 0, 2, 1, 0, 2, 0, 1, 1]","(0.6739431818181829, 132)"
"[2, 0, 2, 1, 0, 2, 0, 1, 2]","(1.0, 651)"
"[1, 1, 1, 0, 1, 2, 1, 2, 0]","(0.35345537593985027, 133)"
"[2, 1, 1, 0, 1, 2, 1, 2, 0]","(0.4631294117647059, 68)"
"[2, 0, 1, 0, 1, 2, 1, 2, 0]","(0.3644999999999997, 68)"
"[2, 0, 1, 0, 2, 2, 1, 2, 0]","(0.4050000000000007, 119)"
"[2, 0, 1, 0, 2, 2, 0, 2, 0]","(0.44999999999989143, 13295)"
"[2, 1, 1, 2, 1, 1, 0, 1, 0]","(0.1870771621621622, 222)"
"[2, 2, 1, 1, 1, 1, 1, 0, 0]","(0.53375320945946, 148)"
"[2, 2, 2, 1, 1, 1, 1, 0, 0]","(1.0, 198)"
"[1, 1, 1, 2, 2, 1, 1, 0, 0]","(0.6272276086956545, 230)"
"[2, 1, 0, 2, 2, 1, 1, 0, 0]","(0.6447761194029846, 67)"
"[2, 2, 0, 2, 2, 1, 1, 0, 0]","(0.0, 88)"
"[2, 2, 0, 2, 2, 1, 0, 0, 0]","(0.0, 142)"
"[2, 0, 0, 1, 1, 0, 2, 2, 1]","(0.7300499999999995, 60)"
"[2, 0, 0, 1, 1, 0, 2, 2, 2]","(1.0, 51)"
"[1, 1, 0, 2, 1, 1, 1, 0, 2]","(0.3845735357142859, 140)"
"[2, 1, 0, 2, 1, 1, 1, 0, 2]","(0.5845329113924054, 79)"
"[2, 2, 0, 2, 1, 1, 0, 0, 2]","(0.30621951219512183, 82)"
"[2, 1, 2, 1, 1, 1, 0, 1, 1]","(0.5834332131630708, 1527)"
"[2, 1, 2, 1, 1, 0, 0, 1, 1]","(0.6865847619047633, 189)"
"[2, 1, 2, 1, 1, 0, 0, 2, 1]","(0.5226018749999999, 80)"
"[2, 1, 2, 1, 1, 0, 0, 2, 0]","(0.6595129870129863, 77)"
"[2, 1, 2, 1, 2, 0, 0, 2, 0]","(0.5592857142857149, 147)"
"[1, 1, 1, 2, 0, 1, 2, 0, 1]","(0.7712614985163088, 1011)"
"[1, 1, 1, 2, 0, 1, 2, 0, 2]","(0.12876674641148317, 209)"
"[1, 0, 1, 2, 0, 1, 2, 0, 2]","(0.0, 270)"
"[1, 0, 2, 0, 1, 1, 1, 1, 2]","(0.676522200000001, 150)"
"[1, 0, 2, 0, 1, 1, 1, 2, 2]","(0.5230475409836062, 61)"
"[1, 0, 2, 0, 1, 1, 0, 2, 2]","(0.6738749999999993, 64)"
"[1, 0, 2, 0, 1, 2, 0, 2, 2]","(1.0, 57)"
"[1, 2, 1, 1, 0, 1, 2, 0, 1]","(0.47063612903225815, 186)"
"[1, 2, 1, 2, 0, 1, 2, 0, 1]","(0.4789020618556697, 97)"
"[1, 2, 1, 2, 0, 1, 2, 0, 0]","(0.5963684210526312, 57)"
"[1, 2, 1, 2, 0, 2, 2, 0, 0]","(0.28521126760563387, 71)"
"[2, 0, 2, 2, 1, 2, 1, 0, 0]","(0.0, 85)"
"[1, 1, 1, 1, 1, 0, 2, 0, 2]","(0.5252872625698324, 179)"
"[2, 1, 1, 1, 1, 0, 2, 0, 2]","(0.5370513157894736, 76)"
"[2, 0, 1, 1, 0, 2, 2, 0, 1]","(0.0, 169)"
"[0, 2, 0, 0, 2, 2, 1, 1, 2]","(0.16537500000000002, 120)"
"[2, 2, 1, 0, 1, 1, 1, 0, 1]","(0.6109294029850751, 134)"
"[2, 2, 1, 0, 1, 1, 1, 0, 2]","(0.5829036585365854, 82)"
"[2, 2, 0, 0, 1, 1, 1, 0, 2]","(0.7000471698113203, 53)"
"[2, 2, 0, 0, 2, 1, 1, 0, 2]","(1.0, 238)"
"[1, 0, 1, 1, 2, 1, 1, 1, 2]","(0.5005337417061626, 422)"
"[1, 0, 0, 1, 2, 1, 1, 2, 2]","(0.39682767857142875, 112)"
"[0, 0, 0, 1, 2, 1, 1, 2, 2]","(0.0, 101)"
"[0, 1, 0, 2, 1, 1, 2, 1, 1]","(0.1583966911764707, 204)"
"[0, 2, 0, 2, 1, 1, 2, 1, 1]","(0.21511475409836062, 122)"
"[0, 2, 0, 2, 0, 1, 2, 1, 1]","(0.3665477528089884, 178)"
"[0, 2, 0, 2, 0, 2, 2, 1, 1]","(0.09156521739130431, 230)"
"[0, 2, 0, 2, 0, 2, 2, 1, 0]","(0.0, 303)"
"[1, 1, 0, 1, 0, 2, 2, 1, 1]","(0.407524017857143, 168)"
"[1, 1, 0, 1, 0, 2, 2, 1, 2]","(0.33902791886098244, 80134)"
"[0, 1, 0, 1, 0, 2, 2, 1, 2]","(0.8343091397849577, 1674)"
"[0, 2, 0, 1, 0, 2, 2, 1, 2]","(0.43487234042551665, 1410)"
"[1, 2, 1, 0, 2, 1, 1, 1, 1]","(0.5817931619808393, 1565)"
"[0, 2, 1, 0, 2, 1, 1, 1, 1]","(0.638006298701301, 231)"
"[0, 2, 2, 0, 2, 1, 1, 1, 1]","(0.38827741935483856, 93)"
"[0, 2, 2, 0, 2, 1, 1, 1, 0]","(0.7810000000000015, 135)"
"[1, 0, 1, 1, 0, 1, 2, 1, 2]","(0.5728959336099599, 241)"
"[1, 0, 1, 1, 0, 2, 2, 1, 2]","(0.2526458015267175, 131)"
"[0, 0, 1, 2, 0, 2, 2, 0, 2]","(0.0, 1321)"
"[1, 0, 2, 2, 1, 1, 2, 1, 0]","(0.5635177570093465, 107)"
"[0, 0, 2, 2, 1, 1, 2, 1, 0]","(0.5506478873239431, 71)"
"[0, 0, 2, 2, 1, 2, 2, 1, 0]","(0.4751999999999999, 75)"
"[0, 0, 2, 2, 0, 2, 2, 1, 0]","(0.0, 152)"
"[1, 1, 0, 2, 2, 1, 0, 1, 1]","(0.8362066131621102, 623)"
"[1, 2, 0, 2, 2, 1, 0, 1, 1]","(0.6513942857142864, 105)"
"[1, 2, 0, 2, 2, 0, 0, 1, 1]","(0.6898026315789468, 76)"
"[1, 2, 0, 2, 2, 0, 0, 2, 1]","(1.0, 291)"
"[1, 0, 1, 2, 1, 1, 0, 2, 1]","(0.3566173170731712, 123)"
"[1, 0, 1, 2, 1, 1, 0, 2, 2]","(0.2547622340425531, 94)"
