202020211,1.0
202020022,0.5
202020021,0.45
202020220,0.5
202020120,0.45
202020121,0.405
202020112,1.0
202020111,0.7215000000000001
202022002,0.5
202022001,0.45
202022020,0.5
202022010,0.45
202022011,0.405
202021020,0.45
202021021,0.405
202021012,1.0
202021011,0.543
202022200,0.5
202022100,0.45
202022101,0.405
202021201,1.0
202021102,1.0
202021101,0.7215000000000001
202022110,0.405
202021210,1.0
202021120,0.405
202021110,0.543
202021111,0.5690250000000001
202002201,0.0
202002220,0.5
202002210,0.45
202002211,0.2025
202002022,0.5
202002021,0.45
202002120,0.45
202002121,0.405
202002112,1.0
202002111,0.48224999999999996
202012020,0.45
202012021,0.405
202012012,1.0
202012011,0.543
202012200,0.45
202012201,0.2025
202012102,1.0
202012101,0.48224999999999996
202012210,0.405
202012120,0.405
202012110,0.36450000000000005
202012111,0.42119999999999996
202000221,0.0
202001220,0.45
202001221,0.2025
202000212,0.0
202001202,0.0
202001212,0.0
202001211,0.12150000000000001
202010220,0.45
202010221,0.2025
202020202,0.5
202010202,0.45
202010212,0.2025
202010211,0.4215000000000001
202011202,0.2025
202011201,0.4215000000000001
202011220,0.405
202011210,0.543
202011211,0.3391875000000001
202000122,0.0
202001022,0.45
202001122,0.2025
202001121,0.24300000000000002
202010022,0.45
202010122,0.2025
202010121,0.24300000000000002
202011022,0.405
202011021,0.36450000000000005
202011120,0.36450000000000005
202011121,0.27337500000000003
202001112,0.36075000000000007
202010112,0.4215000000000001
202011012,0.7215000000000001
202011102,0.6607500000000001
202011112,0.48701250000000007
202011111,0.37616400000000005
202200211,1.0
202200022,0.5
202200021,0.45
202200220,0.5
202200120,0.45
202200121,0.405
202200012,0.45
202200102,0.0
202200112,0.2025
202200111,0.48224999999999996
202202001,0.0
202202020,0.5
202202010,0.45
202202011,0.2025
202201020,0.45
202201021,0.405
202201002,0.0
202201012,0.2025
202201011,0.24300000000000002
202201101,0.0
202202100,0.0
202202110,0.2025
202201210,1.0
202201120,0.405
202201110,0.48225000000000007
202201111,0.2716875
202102020,0.45
202102021,0.405
202102012,1.0
202102011,0.48224999999999996
202102101,0.0
202102200,0.0
202102210,0.2025
202102120,0.405
202102110,0.24300000000000002
202102111,0.2716875
202100220,0.45
202100221,0.2025
202100202,0.0
202100212,0.0
202100211,0.36075000000000007
202101201,0.0
202101220,0.405
202101210,0.48225000000000007
202101211,0.21701250000000002
202100022,0.45
202100122,0.2025
202100121,0.24300000000000002
202101022,0.405
202101021,0.36450000000000005
202101120,0.36450000000000005
202101121,0.27337500000000003
202100112,0.12150000000000001
202101012,0.48225000000000007
202101102,0.0
202101112,0.21701250000000002
202101111,0.22513950000000002
202220002,0.5
202220001,0.45
202220020,0.5
202220010,0.45
202220011,0.405
202210020,0.45
202210021,0.405
202210002,0.45
202210012,0.405
202210011,0.36450000000000005
202220200,0.5
202220100,0.45
202220101,0.405
202210201,1.0
202210102,0.2025
202210101,0.48224999999999996
202220110,0.405
202210210,1.0
202210120,0.405
202210110,0.543
202210111,0.42119999999999996
202120020,0.45
202120021,0.405
202120012,1.0
202120011,0.543
202120201,1.0
202120102,1.0
202120101,0.7215000000000001
202120210,1.0
202120120,0.405
202120110,0.543
202120111,0.5690250000000001
202110202,0.2025
202110201,0.6607500000000001
202110220,0.405
202110210,0.7215000000000001
202110211,0.48701250000000007
202110022,0.405
202110021,0.36450000000000005
202110120,0.36450000000000005
202110121,0.27337500000000003
202110012,0.543
202110102,0.4215000000000001
202110112,0.3391875000000001
202110111,0.37616400000000005
202221000,0.0
202221001,0.2025
202212000,0.0
202212001,0.0
202211002,0.2025
202211001,0.12150000000000001
202221010,0.2025
202212010,0.2025
202211020,0.405
202211010,0.24300000000000002
202211011,0.21870000000000003
202122000,0.0
202122001,0.2025
202121002,1.0
202121001,0.4215
202122010,0.2025
202121020,0.405
202121010,0.24300000000000002
202121011,0.39386250000000006
202112002,1.0
202112001,0.36075000000000007
202112020,0.405
202112010,0.24300000000000002
202112011,0.36652500000000005
202111020,0.36450000000000005
202111021,0.32805000000000006
202111002,0.6607500000000001
202111012,0.5416875000000002
202111011,0.33278850000000004
202221100,0.2025
202212100,0.0
202211200,1.0
202211100,0.36075000000000007
202211101,0.21701250000000002
202122100,0.2025
202121200,1.0
202121100,0.4215
202121101,0.5143500000000001
202112200,0.2025
202112100,0.12150000000000001
202112101,0.2170125
202111200,0.6607500000000001
202111201,0.3921750000000001
202111102,0.3921750000000001
202111101,0.3118905000000001
202211110,0.3665250000000001
202121110,0.39386250000000006
202112110,0.21870000000000003
202111210,0.5416875000000002
202111120,0.32805000000000006
202111110,0.3327885000000001
202111111,0.2932402500000001
200220211,1.0
200220022,0.5
200220021,0.45
200220120,0.0
200220121,0.2025
200220112,1.0
200220111,0.6607500000000001
200222011,1.0
200222020,0.5
200221020,0.45
200221021,0.405
200221012,1.0
200221011,0.7215000000000001
200222101,1.0
200221201,1.0
200221102,1.0
200221101,0.9
200222110,1.0
200221210,1.0
200221120,0.2025
200221110,0.6607500000000001
200221111,0.6621750000000002
200202211,1.0
200202021,0.0
200202220,0.5
200202120,0.45
200202121,0.2025
200202012,0.0
200202102,0.0
200202112,0.0
200202111,0.36075000000000007
200212020,0.45
200212021,0.2025
200222002,0.5
200212002,0.45
200212012,0.2025
200212011,0.4215000000000001
200212201,1.0
200212102,0.2025
200212101,0.6607500000000001
200212210,1.0
200212120,0.405
200212110,0.7215000000000001
200212111,0.48701250000000007
200211211,1.0
200201221,1.0
200200222,0.5
200200122,0.45
200201022,0.0
200201122,0.2025
200201121,0.4215000000000001
200210221,1.0
200210022,0.45
200210122,0.405
200210121,0.48225000000000007
200211022,0.2025
200211021,0.24300000000000002
200211220,1.0
200211120,0.48224999999999996
200211121,0.366525
200201212,1.0
200201112,0.36075000000000007
200210212,1.0
200210112,0.7215000000000001
200211012,0.4215000000000001
200211202,1.0
200211102,0.6607500000000001
200211112,0.48701250000000007
200211111,0.5404905000000001
201202020,0.45
201202021,0.2025
201202002,0.0
201202012,0.0
201202011,0.12150000000000001
201202101,0.0
201202210,1.0
201202120,0.405
201202110,0.48225000000000007
201202111,0.21701250000000002
201201211,1.0
201200221,1.0
201200022,0.45
201200122,0.405
201200121,0.543
201201022,0.2025
201201021,0.24300000000000002
201201220,1.0
201201120,0.543
201201121,0.39386250000000006
201200212,1.0
201200112,0.48225000000000007
201201012,0.12150000000000001
201201102,0.0
201201112,0.21701250000000005
201201111,0.3779235
201220020,0.45
201220021,0.405
201220012,1.0
201220011,0.543
201220201,1.0
201220102,1.0
201220101,0.7215000000000001
201220210,1.0
201220120,0.2025
201220110,0.48224999999999996
201220111,0.5416875000000001
201210211,1.0
201210022,0.405
201210021,0.36450000000000005
201210220,1.0
201210120,0.48224999999999996
201210121,0.4212000000000001
201210012,0.543
201210202,1.0
201210102,0.6607500000000001
201210112,0.5416875000000002
201210111,0.5266395000000001
201222001,1.0
201221002,1.0
201221001,0.6607500000000001
201222010,1.0
201221020,0.405
201221010,0.48225000000000007
201221011,0.5416875000000001
201212002,0.2025
201212001,0.36075000000000007
201212020,0.405
201212010,0.48225000000000007
201212011,0.31185000000000007
201211020,0.36450000000000005
201211021,0.27337500000000003
201211002,0.4215000000000001
201211012,0.3391875000000001
201211011,0.30326400000000003
201222100,1.0
201221200,1.0
201221100,0.6607500000000001
201221101,0.6621750000000002
201212200,1.0
201212100,0.6
201212101,0.36483750000000004
201211201,1.0
201211102,0.3921750000000001
201211101,0.47451600000000005
201221110,0.51435
201212110,0.5143500000000001
201211210,1.0
201211120,0.42119999999999996
201211110,0.5069564999999999
201211111,0.4094685
200022202,0.5
200022201,0.45
200022220,0.5
200022210,0.45
200022211,0.405
200022022,0.5
200022021,0.45
200022120,0.45
200022121,0.405
200022112,1.0
200022111,0.543
200122020,0.45
200122021,0.405
200122012,1.0
200122011,0.7215000000000001
200222200,0.5
200122200,0.45
200122201,0.405
200122102,1.0
200122101,0.7215000000000001
200122210,0.405
200122120,0.405
200122110,0.543
200122111,0.5690250000000001
200020222,0.5
200020221,0.45
200021220,0.45
200021221,0.405
200021212,1.0
200021211,0.543
200120220,0.0
200120221,0.2025
200120212,1.0
200120211,0.6607500000000001
200121202,1.0
200121201,0.7215000000000001
200121220,0.2025
200121210,0.48224999999999996
200121211,0.5416875000000001
200021122,1.0
200021121,0.543
200120122,1.0
200120121,0.4215
200121022,1.0
200121021,0.543
200121120,0.24300000000000002
200121121,0.39386250000000006
200121112,1.0
200121111,0.570015
201022020,0.45
201022021,0.405
201022012,1.0
201022011,0.543
201022200,0.45
201022201,0.405
201022102,1.0
201022101,0.543
201022210,0.405
201022120,0.405
201022110,0.36450000000000005
201022111,0.44853750000000003
201020220,0.45
201020221,0.405
201020212,1.0
201020211,0.7215000000000001
201021202,1.0
201021201,0.7215000000000001
201021220,0.405
201021210,0.543
201021211,0.5690250000000001
201020122,1.0
201020121,0.543
201021022,1.0
201021021,0.543
201021120,0.36450000000000005
201021121,0.44853750000000003
201021112,1.0
201021111,0.5463225
201120202,1.0
201120201,0.9
201120220,0.2025
201120210,0.6607500000000001
201120211,0.6621750000000002
201120022,1.0
201120021,0.543
201120120,0.24300000000000002
201120121,0.39386250000000006
201120112,1.0
201120111,0.570015
201122002,1.0
201122001,0.6607500000000001
201122020,0.405
201122010,0.48225000000000007
201122011,0.5416875000000001
201121020,0.36450000000000005
201121021,0.44853750000000003
201121012,1.0
201121011,0.5266395000000001
201122200,0.405
201122100,0.48225000000000007
201122101,0.5416875000000001
201121200,0.7215000000000001
201121201,0.6895125000000002
201121102,1.0
201121101,0.6133905000000001
201122110,0.4212000000000001
201121210,0.5416875000000001
201121120,0.27337500000000003
201121110,0.38600550000000006
201121111,0.4818582000000001
200002222,0.5
200002221,0.45
200012220,0.45
200012221,0.405
200002212,0.45
200012202,0.45
200012212,0.405
200012211,0.36450000000000005
200102220,0.45
200102221,0.405
200102202,0.0
200102212,0.2025
200102211,0.48224999999999996
200112202,0.2025
200112201,0.48224999999999996
200112220,0.405
200112210,0.543
200112211,0.42119999999999996
200002122,0.45
200012022,0.45
200012122,0.405
200012121,0.36450000000000005
200102022,0.0
